software mouseReMoCo;version 1.3.0;isWithLSL false;screenWidth 1902;screenHeight 973;centerX 951;centerY 486;autoStart 3600;cycleMaxNumber 6;cycleDuration 20;borderColor java.awt.Color[r=255,g=255,b=255];textColor java.awt.Color[r=255,g=255,b=255];backgroundColor java.awt.Color[r=0,g=0,b=0];cursorColorRecord java.awt.Color[r=255,g=0,b=0];cursorColorWait java.awt.Color[r=255,g=255,b=0];task circular;cornerX 545;cornerY 80;externalRadius 406;internalRadius 326;borderRadius 1;cursorRadius 16;indexOfDifficulty 48.86179212285402;taskRadius 365.5;taskTolerance 47
2025-11-24 02:22:12.357 +0100

timestamp,mouseX,mouseY,mouseInTarget
1763947466291,1183,741,1
1763947466291,1182,744,1
1763947466306,1181,746,1
1763947466311,1180,747,1
1763947466324,1178,749,1
1763947466324,1178,752,1
1763947466339,1176,754,1
1763947466342,1175,756,1
1763947466356,1175,757,1
1763947466359,1175,759,1
1763947466372,1174,760,1
1763947466374,1173,761,1
1763947466389,1173,763,1
1763947466391,1172,765,1
1763947466404,1171,766,1
1763947466407,1169,768,1
1763947466420,1168,770,1
1763947466423,1166,773,1
1763947466435,1165,775,1
1763947466439,1163,778,1
1763947466453,1162,780,1
1763947466455,1159,781,1
1763947466466,1156,783,1
1763947466471,1151,786,1
1763947466483,1148,787,1
1763947466486,1145,789,1
1763947466500,1140,791,1
1763947466503,1136,793,1
1763947466516,1134,793,1
1763947466518,1130,794,1
1763947466531,1127,794,1
1763947466535,1124,794,1
1763947466547,1121,794,1
1763947466550,1118,794,1
1763947466564,1115,794,1
1763947466567,1114,794,1
1763947466579,1112,794,1
1763947466584,1111,794,1
1763947466596,1109,794,1
1763947466599,1107,794,1
1763947466609,1104,794,1
1763947466615,1094,795,0
1763947466627,1090,795,0
1763947466631,1084,795,0
1763947466644,1076,796,0
1763947466646,1070,797,0
1763947466659,1063,799,0
1763947466664,1059,800,0
1763947466675,1053,802,0
1763947466679,1048,803,0
1763947466691,1043,806,0
1763947466696,1040,807,0
1763947466701,1037,807,0
1763947466712,1033,807,0
1763947466722,1031,808,0
1763947466725,1027,808,0
1763947466739,1022,808,0
1763947466741,1017,808,0
1763947466755,1012,808,0
1763947466759,1005,810,0
1763947466773,999,810,0
1763947466775,995,811,0
1763947466787,990,812,0
1763947466790,987,813,0
1763947466802,984,813,0
1763947466807,981,814,0
1763947466822,977,816,0
1763947466823,973,816,0
1763947466835,966,817,0
1763947466839,959,818,0
1763947466852,952,818,0
1763947466855,947,818,0
1763947466868,941,818,0
1763947466871,937,818,0
1763947466883,934,818,0
1763947466887,932,818,0
1763947466898,930,818,0
1763947466903,927,817,0
1763947466915,925,817,0
1763947466919,921,816,0
1763947466931,919,816,0
1763947466935,914,814,0
1763947466941,910,813,0
1763947466949,903,812,0
1763947466963,899,811,0
